IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,MMRAcquisitionAuctionAveragePrice,VehBCost,WarrantyCost
0,6/3/2009,ADESA,2006,3.0,CHRYSLER,PACIFICA FWD 3.5L V6,Bas,4D SPORT,SILVER,AUTO,2.0,Covers,68313.0,AMERICAN,CROSSOVER,8235.0,8715.0,1215
0,10/28/2009,ADESA,2007,2.0,DODGE,CALIBER 2.0L I4 SFI,Bas,4D WAGON,WHITE,AUTO,,,50625.0,AMERICAN,MEDIUM,7309.0,6900.0,754
0,8/26/2009,OTHER,2007,2.0,CHEVROLET,UPLANDER FWD V6 3.9L,LS,PASSENGER EXT 3.5L,BLUE,AUTO,2.0,Covers,77213.0,AMERICAN,VAN,0.0,7400.0,2091
0,10/7/2010,ADESA,2006,4.0,CHEVROLET,MALIBU V6,LT,4D SEDAN LT,SILVER,AUTO,,,90384.0,AMERICAN,MEDIUM,5843.0,6015.0,1485
0,11/9/2009,MANHEIM,2005,4.0,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,BLUE,AUTO,,,62351.0,AMERICAN,MEDIUM SUV,8170.0,9200.0,1703
0,7/6/2010,OTHER,2005,5.0,CHEVROLET,UPLANDER FWD V6,Bas,PASSENGER EXT 3.5L,BLUE,AUTO,2.0,Covers,66639.0,AMERICAN,VAN,5773.0,5600.0,1801
0,3/4/2009,MANHEIM,2002,7.0,HYUNDAI,ACCENT 1.5L I-4 EFI,L,2D HATCHBACK,SILVER,MANUAL,2.0,Covers,59636.0,OTHER ASIAN,COMPACT,1862.0,3670.0,1054
0,2/25/2009,MANHEIM,2006,3.0,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,OTHER,AUTO,2.0,Covers,66843.0,AMERICAN,SPECIALTY,7810.0,8285.0,1215
0,5/14/2010,OTHER,2008,2.0,DODGE,AVENGER 4C,SE,4D SEDAN,BLACK,AUTO,,,47724.0,AMERICAN,MEDIUM,8053.0,8900.0,834
0,1/12/2010,OTHER,2005,5.0,FORD,FREESTAR FWD V6,SEL,PASSENGER 3.9L SEL,GREEN,AUTO,1.0,Alloy,84015.0,AMERICAN,VAN,4516.0,5145.0,1633
0,6/17/2010,MANHEIM,2003,,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,SILVER,AUTO,2.0,Covers,,AMERICAN,MEDIUM,2748.0,3945.0,2003
1,1/28/2009,OTHER,2004,5.0,CHEVROLET,MALIBU V6 3.5L V6 SF,LS,4D SEDAN LS,GREEN,AUTO,,,81103.0,AMERICAN,MEDIUM,4734.0,5170.0,1373
0,7/1/2010,OTHER,2004,6.0,PONTIAC,GRAND PRIX,GT,4D SEDAN GT2,BLACK,AUTO,1.0,Alloy,94645.0,AMERICAN,LARGE,5125.0,5835.0,2351
0,1/7/2009,MANHEIM,2006,3.0,CHEVROLET,MALIBU MAXX V6 3.5L,LT,4D SEDAN LT,GOLD,AUTO,1.0,Alloy,47125.0,AMERICAN,MEDIUM,6240.0,5875.0,905
0,5/11/2010,MANHEIM,2007,3.0,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,SILVER,AUTO,,,73640.0,AMERICAN,MEDIUM,7729.0,7340.0,1155
0,3/12/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,2.0,Covers,49671.0,AMERICAN,MEDIUM,8054.0,7450.0,693
0,7/29/2009,MANHEIM,2006,3.0,HYUNDAI,ACCENT 1.6L I4 MPI,GLS,4D SEDAN GLS,GOLD,AUTO,,,57409.0,OTHER ASIAN,COMPACT,4980.0,6020.0,754
0,6/17/2010,MANHEIM,2008,2.0,HYUNDAI,ACCENT,GS,2D COUPE GS,OTHER,MANUAL,2.0,Covers,24005.0,OTHER ASIAN,COMPACT,6841.0,5280.0,642
0,10/16/2009,OTHER,2006,3.0,SUZUKI,RENO 2.0L I4 EFI,,4D SEDAN,ORANGE,AUTO,2.0,Covers,29299.0,OTHER ASIAN,COMPACT,4068.0,5335.0,462
0,11/17/2010,OTHER,2006,4.0,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SPORT,WHITE,AUTO,,,86830.0,AMERICAN,VAN,6216.0,6000.0,1763
0,2/10/2009,ADESA,2005,,HYUNDAI,SONATA V6 2.7L V6 MP,GLS,4D SEDAN,WHITE,AUTO,,,82370.0,OTHER ASIAN,MEDIUM,4398.0,5800.0,853
0,4/13/2009,OTHER,2007,2.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,WHITE,AUTO,1.0,Alloy,54123.0,AMERICAN,LARGE,7644.0,7535.0,1500
0,6/17/2009,OTHER,2005,4.0,HYUNDAI,ACCENT 1.6L I4 MPI,GLS,4D SEDAN GLS,WHITE,AUTO,2.0,Covers,72951.0,OTHER ASIAN,COMPACT,3257.0,4175.0,920
0,12/28/2009,MANHEIM,2004,5.0,FORD,EXPLORER 4WD V6,Edd,4D SUV 4.0L FFV EDDIE BAUER,GREEN,AUTO,1.0,Alloy,65892.0,AMERICAN,MEDIUM SUV,7062.0,7900.0,1508
0,10/16/2009,OTHER,2006,3.0,CHRYSLER,SEBRING V6 2.7L V6 M,Tou,4D SEDAN LX,WHITE,AUTO,1.0,Alloy,85969.0,AMERICAN,MEDIUM,4677.0,5000.0,1373
0,1/28/2009,OTHER,2003,6.0,CHEVROLET,CAVALIER 4C 2.2L I4,LS,2D COUPE LS,YELLOW,AUTO,1.0,Alloy,89437.0,AMERICAN,COMPACT,3507.0,4160.0,1543
0,7/28/2009,MANHEIM,2005,4.0,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,WHITE,AUTO,2.0,Covers,47566.0,AMERICAN,VAN,4827.0,6495.0,1116
1,11/11/2009,MANHEIM,2005,4.0,CHRYSLER,PT CRUISER,Tou,4D SEDAN TOURING,SILVER,AUTO,2.0,Covers,57925.0,AMERICAN,MEDIUM,4090.0,5300.0,1086
0,7/9/2009,MANHEIM,2002,7.0,JEEP,LIBERTY 2WD V6 3.7L,Lim,4D SUV LIMITED,GREEN,AUTO,1.0,Alloy,69012.0,AMERICAN,SMALL SUV,5273.0,6880.0,930
0,2/18/2009,OTHER,2004,5.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,,,79869.0,AMERICAN,MEDIUM,4048.0,5570.0,1389
0,11/23/2010,ADESA,2008,,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,WHITE,AUTO,2.0,Covers,64814.0,AMERICAN,LARGE,7833.0,8375.0,1703
0,10/21/2009,ADESA,2007,2.0,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,78559.0,AMERICAN,LARGE,7222.0,6600.0,1974
0,11/18/2009,MANHEIM,2006,3.0,KIA,OPTIMA V6,LX,4D SEDAN LX,BLACK,AUTO,1.0,Alloy,43815.0,OTHER ASIAN,MEDIUM,5050.0,7210.0,623
0,7/20/2010,OTHER,2006,4.0,DODGE,STRATUS V6,SXT,4D SEDAN SXT FFV,WHITE,AUTO,,,65079.0,AMERICAN,MEDIUM,6290.0,5600.0,1215
0,7/29/2009,OTHER,2001,8.0,MERCURY,SABLE 3.0L V6 EFI,LS,4D SEDAN LS PREMIUM,WHITE,AUTO,,,61345.0,AMERICAN,MEDIUM,2341.0,4075.0,1125
0,5/18/2010,MANHEIM,2007,3.0,MITSUBISHI,ENDEAVOR FWD,LS,4D SPORT UTILITY LS,SILVER,AUTO,1.0,Alloy,76613.0,OTHER ASIAN,MEDIUM SUV,10419.0,9215.0,569
0,9/16/2009,ADESA,2001,8.0,MERCURY,SABLE 3.0L V6 EFI,LS,4D SEDAN LS PREMIUM,SILVER,AUTO,1.0,Alloy,44717.0,AMERICAN,MEDIUM,2231.0,4280.0,993
0,6/8/2010,ADESA,2007,3.0,HYUNDAI,SONATA V6,Lim,4D SEDAN,SILVER,AUTO,,,84049.0,OTHER ASIAN,MEDIUM,8237.0,7805.0,853
1,12/29/2009,MANHEIM,2006,3.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,,,73580.0,AMERICAN,MEDIUM,4682.0,4415.0,1389
0,2/17/2010,OTHER,2006,4.0,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,BLUE,AUTO,1.0,Alloy,77923.0,OTHER ASIAN,MEDIUM,6865.0,7700.0,803
0,9/30/2009,MANHEIM,2004,5.0,MITSUBISHI,LANCER 2.0L I4 MPI,ES,4D SEDAN ES,BLACK,AUTO,,,54076.0,OTHER ASIAN,COMPACT,3650.0,5255.0,505
0,5/26/2010,OTHER,2004,6.0,MITSUBISHI,GALANT 4C,ES,4D SEDAN ES,BLUE,AUTO,1.0,Alloy,59394.0,OTHER ASIAN,MEDIUM,4437.0,7100.0,505
1,5/26/2010,OTHER,2005,5.0,JEEP,LIBERTY 4WD V6,Spo,4D SUV,RED,AUTO,,,95674.0,AMERICAN,SMALL SUV,7725.0,6790.0,1053
0,4/22/2009,MANHEIM,2006,3.0,CHEVROLET,EQUINOX FWD V6 3.4L,LT,4D SUV LT,BLUE,AUTO,1.0,Alloy,78853.0,AMERICAN,MEDIUM SUV,9537.0,8470.0,1389
0,10/6/2010,MANHEIM,2008,2.0,CHRYSLER,TOWN & COUNTRY FWD V,LX,MINIVAN 3.8L,SILVER,AUTO,2.0,Covers,86610.0,AMERICAN,VAN,10013.0,8350.0,1763
0,2/9/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2.0,Covers,51889.0,AMERICAN,MEDIUM,7293.0,6900.0,754
0,4/29/2010,MANHEIM,2006,4.0,CHEVROLET,IMPALA,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,86828.0,AMERICAN,LARGE,6732.0,7910.0,2152
1,1/20/2009,MANHEIM,2005,4.0,FORD,ESCAPE 2WD V6 3.0L V,XLT,4D CUV 3.0L XLT,GREY,AUTO,1.0,Alloy,75149.0,AMERICAN,SMALL SUV,6328.0,6830.0,920
0,2/23/2009,OTHER,2005,4.0,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,BLUE,AUTO,,,,OTHER ASIAN,MEDIUM SUV,5736.0,6805.0,1187
0,6/4/2009,MANHEIM,2003,6.0,FORD,FOCUS 2.0L I4 SPI,SE,4D SEDAN SE,GOLD,AUTO,1.0,Alloy,76498.0,AMERICAN,COMPACT,2774.0,4160.0,1455
0,10/23/2009,MANHEIM,2006,3.0,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,SILVER,AUTO,1.0,Alloy,61605.0,OTHER ASIAN,MEDIUM SUV,6778.0,7350.0,1508
0,1/27/2010,OTHER,2006,4.0,CHRYSLER,SEBRING 4C,Bas,4D SEDAN,GREEN,AUTO,1.0,Alloy,46196.0,AMERICAN,MEDIUM,4129.0,5380.0,834
0,4/21/2009,MANHEIM,2005,4.0,DODGE,DURANGO 2WD V6 3.7L,ST,4D SUV 3.7L,WHITE,AUTO,,,39088.0,AMERICAN,MEDIUM SUV,7695.0,8680.0,822
0,5/6/2009,MANHEIM,2004,5.0,KIA,OPTIMA V6 2.7L V6 MP,EX,4D SEDAN EX,WHITE,AUTO,1.0,Alloy,54193.0,OTHER ASIAN,MEDIUM,2726.0,5300.0,671
0,11/23/2010,ADESA,2008,2.0,CHRYSLER,300,LX,4D SEDAN,GREY,AUTO,,,74222.0,AMERICAN,SPECIALTY,10713.0,9875.0,1389
0,5/12/2010,MANHEIM,2006,4.0,FORD,FUSION 4C,SE,4D SEDAN SE,PURPLE,MANUAL,1.0,Alloy,68114.0,AMERICAN,MEDIUM,7610.0,6950.0,728
0,10/21/2009,MANHEIM,2006,3.0,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,BEIGE,AUTO,2.0,Covers,62544.0,AMERICAN,COMPACT,4776.0,4750.0,1020
0,8/6/2009,ADESA,2002,7.0,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV SPORT,SILVER,AUTO,2.0,Covers,89129.0,AMERICAN,SMALL SUV,4310.0,6040.0,1023
0,3/12/2010,ADESA,2007,3.0,KIA,SPECTRA,EX,4D SEDAN EX,WHITE,AUTO,,,52865.0,OTHER ASIAN,MEDIUM,6344.0,7180.0,505
0,10/29/2009,ADESA,2007,2.0,NISSAN,ALTIMA 2.5L I4 MPI,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,71430.0,TOP LINE ASIAN,MEDIUM,11456.0,10270.0,686
0,9/28/2010,MANHEIM,2008,2.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,63881.0,AMERICAN,MEDIUM,6258.0,6700.0,1215
0,7/5/2010,MANHEIM,2008,2.0,FORD,FUSION 4C,SEL,4D SEDAN SEL,BEIGE,AUTO,1.0,Alloy,95462.0,AMERICAN,MEDIUM,12122.0,8800.0,909
0,11/3/2009,OTHER,2006,3.0,KIA,SPECTRA,EX,4D SEDAN EX,GOLD,AUTO,2.0,Covers,68729.0,OTHER ASIAN,MEDIUM,5148.0,6605.0,533
0,4/16/2009,MANHEIM,2003,6.0,DODGE,STRATUS 4C 2.4L I4 M,SE,2D COUPE SE,BLUE,MANUAL,1.0,Alloy,82490.0,AMERICAN,MEDIUM,2813.0,4025.0,1543
0,2/10/2010,MANHEIM,2006,4.0,SATURN,ION,2,4D SEDAN LEVEL 2,WHITE,AUTO,,,78537.0,AMERICAN,MEDIUM,5065.0,5870.0,803
0,10/4/2010,OTHER,2007,3.0,CHRYSLER,SEBRING V6,Bas,4D SEDAN,BLACK,AUTO,2.0,Covers,57137.0,AMERICAN,MEDIUM,6884.0,7705.0,1003
0,4/8/2009,ADESA,2005,4.0,CHRYSLER,PT CRUISER 2.4L I4 S,Bas,4D SEDAN,GOLD,AUTO,,,52138.0,AMERICAN,MEDIUM,4273.0,5850.0,1086
0,2/1/2010,MANHEIM,2007,3.0,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L,GREY,AUTO,1.0,Alloy,79328.0,AMERICAN,LARGE,7815.0,7800.0,1974
1,2/2/2010,ADESA,2004,6.0,CHEVROLET,CAVALIER 4C,Bas,4D SEDAN,BEIGE,AUTO,2.0,Covers,74458.0,AMERICAN,COMPACT,2592.0,3965.0,1155
0,5/24/2010,MANHEIM,2005,5.0,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,SILVER,AUTO,1.0,Alloy,61044.0,AMERICAN,MEDIUM SUV,6530.0,8700.0,1020
0,5/14/2009,MANHEIM,2003,6.0,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,WHITE,AUTO,1.0,Alloy,51947.0,AMERICAN,SPORTS,4722.0,7205.0,971
0,10/19/2010,MANHEIM,2007,3.0,SATURN,ION,2,4D SEDAN LEVEL 2,SILVER,AUTO,2.0,Covers,69943.0,AMERICAN,MEDIUM,5693.0,5770.0,728
1,7/7/2009,MANHEIM,2006,3.0,FORD,RANGER PICKUP 2WD V6,STX,REG CAB 3.0L EDGE,WHITE,MANUAL,,,78599.0,AMERICAN,SMALL TRUCK,6098.0,4665.0,569
0,11/10/2010,MANHEIM,2006,4.0,MERCURY,MILAN 4C,Bas,4D SEDAN,BLUE,AUTO,,,43867.0,AMERICAN,MEDIUM,6240.0,8350.0,623
1,2/24/2010,MANHEIM,2007,3.0,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,2.0,Covers,80864.0,AMERICAN,MEDIUM,7627.0,6290.0,983
0,6/10/2009,MANHEIM,2004,5.0,CHEVROLET,MONTE CARLO 3.4L V6,LS,2D COUPE LS,GOLD,AUTO,2.0,Covers,87145.0,AMERICAN,LARGE,4482.0,5000.0,2152
0,8/5/2009,OTHER,2008,1.0,DODGE,AVENGER 4C 2.4L I4 S,SE,4D SEDAN SE,RED,AUTO,1.0,Alloy,53632.0,AMERICAN,MEDIUM,8560.0,7800.0,920
1,12/22/2010,OTHER,2004,6.0,GMC,ENVOY 2WD 6C,SLE,4D UTILITY XUV 4.2L SLE,BLUE,AUTO,,,94785.0,AMERICAN,MEDIUM SUV,6969.0,6500.0,1341
0,3/23/2010,MANHEIM,2007,3.0,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLUE,AUTO,,,67830.0,AMERICAN,LARGE,8251.0,7440.0,1703
1,11/18/2009,MANHEIM,2005,4.0,CHEVROLET,TRAILBLAZER EXT 4WD,LS,4D SUV 4.2L,GREY,AUTO,2.0,Covers,74638.0,AMERICAN,MEDIUM SUV,9324.0,9645.0,1974
0,1/19/2010,MANHEIM,2008,2.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,BLUE,AUTO,2.0,Covers,55070.0,AMERICAN,MEDIUM,6477.0,5890.0,1086
0,12/23/2009,MANHEIM,2005,4.0,CHEVROLET,IMPALA,Bas,4D SEDAN,WHITE,AUTO,,,69575.0,AMERICAN,LARGE,4097.0,6500.0,1703
0,4/1/2009,MANHEIM,2005,4.0,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN SXT,BLUE,AUTO,,,71851.0,AMERICAN,MEDIUM,3963.0,5325.0,1155
0,7/28/2009,ADESA,2006,3.0,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,GREEN,AUTO,1.0,Alloy,86506.0,AMERICAN,MEDIUM,4540.0,4690.0,1243
0,3/11/2010,ADESA,2005,5.0,SUZUKI,FORENZA,LX,4D SEDAN LX,BLUE,AUTO,1.0,Alloy,39255.0,OTHER ASIAN,MEDIUM,4312.0,7560.0,462
0,2/3/2009,OTHER,2006,3.0,CHEVROLET,AVEO 1.6L I4 EFI / M,LT,4D SEDAN LT,SILVER,AUTO,,,46027.0,AMERICAN,COMPACT,5285.0,5055.0,623
0,2/3/2009,MANHEIM,2005,4.0,MERCURY,SABLE 3.0L V6 EFI,GS,4D SEDAN GS,RED,AUTO,2.0,Covers,55850.0,AMERICAN,MEDIUM,3256.0,5530.0,754
0,3/19/2009,OTHER,2004,5.0,CHEVROLET,AVEO 1.6L I-4 MPI DO,Bas,4D SEDAN,SILVER,AUTO,2.0,Covers,42325.0,AMERICAN,COMPACT,3352.0,4200.0,623
0,2/22/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,,,51982.0,AMERICAN,MEDIUM,7533.0,7200.0,754
0,6/9/2009,MANHEIM,2006,3.0,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,WHITE,AUTO,,,88829.0,AMERICAN,MEDIUM,6311.0,5970.0,1113
0,6/22/2009,MANHEIM,2006,3.0,NISSAN,TITAN PICKUP 2WD V8,LE,EXT CAB 5.6L,SILVER,AUTO,1.0,Alloy,38717.0,TOP LINE ASIAN,LARGE TRUCK,13466.0,10200.0,822
0,12/18/2009,ADESA,2005,4.0,CHEVROLET,COBALT,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,83674.0,AMERICAN,COMPACT,3824.0,4735.0,853
0,10/19/2009,MANHEIM,2005,4.0,CHEVROLET,EQUINOX FWD V6 3.4L,LS,4D SUV LS,SILVER,AUTO,2.0,Covers,67219.0,AMERICAN,MEDIUM SUV,6958.0,7935.0,1215
0,3/23/2010,OTHER,2005,5.0,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,GOLD,AUTO,,,65005.0,AMERICAN,MEDIUM,5406.0,6965.0,1118
0,1/27/2009,OTHER,2005,4.0,CHEVROLET,TRAILBLAZER 4WD 6C 4,LS,4D SUV 4.2L LS,GOLD,AUTO,1.0,Alloy,73543.0,AMERICAN,MEDIUM SUV,8219.0,6695.0,1974
0,9/8/2010,MANHEIM,2007,3.0,HYUNDAI,ELANTRA,GLS,4D SEDAN,PURPLE,AUTO,2.0,Covers,42531.0,OTHER ASIAN,MEDIUM,7154.0,8150.0,482
0,3/3/2009,OTHER,2006,3.0,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,SILVER,AUTO,2.0,Covers,64803.0,AMERICAN,VAN,5075.0,5655.0,1411
0,9/23/2010,OTHER,2007,3.0,JEEP,COMPASS FWD 4C,Spo,4D SUV SPORT 2.4L,GOLD,AUTO,1.0,Alloy,92162.0,AMERICAN,SMALL SUV,8289.0,7695.0,1053
0,4/12/2010,ADESA,2005,5.0,TOYOTA,COROLLA,CE,4D SEDAN CE,SILVER,AUTO,,,58681.0,TOP LINE ASIAN,COMPACT,5843.0,6300.0,505
1,3/16/2010,OTHER,2006,4.0,DODGE,STRATUS V6,SXT,4D SEDAN,RED,AUTO,1.0,Alloy,57450.0,AMERICAN,MEDIUM,5114.0,5930.0,1086
0,9/10/2009,MANHEIM,2005,4.0,DODGE,MAGNUM V6 2.7L V6 MP,SE,WAGON 2.7L,WHITE,AUTO,,,88372.0,AMERICAN,SPECIALTY,5672.0,7775.0,1503
0,4/6/2010,OTHER,2008,2.0,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,2.0,Covers,47625.0,AMERICAN,MEDIUM,7811.0,7500.0,693
1,4/15/2010,MANHEIM,2005,5.0,KIA,SORENTO 2WD,EX,4D SPORT UTILITY LX,WHITE,MANUAL,2.0,Covers,65722.0,OTHER ASIAN,MEDIUM SUV,6489.0,6625.0,1508
0,9/22/2010,MANHEIM,2005,,GMC,ENVOY XL 2WD 6C,SLE,4D UTILITY 4.2L SLE,SILVER,AUTO,1.0,Alloy,84330.0,AMERICAN,MEDIUM SUV,7843.0,9670.0,1243
0,11/23/2010,MANHEIM,2008,2.0,PONTIAC,G6 V6,Bas,4D SEDAN SE1,WHITE,AUTO,1.0,Alloy,83290.0,AMERICAN,MEDIUM,9036.0,7900.0,1373
0,7/22/2009,MANHEIM,2007,2.0,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2.0,Covers,73863.0,AMERICAN,LARGE,7513.0,7085.0,1974
0,10/25/2010,MANHEIM,2006,4.0,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,2.0,Covers,87600.0,AMERICAN,MEDIUM,4697.0,4400.0,1503
1,3/17/2009,MANHEIM,2005,4.0,KIA,SORENTO 2WD 3.5L V6,EX,4D SPORT UTILITY EX,BLUE,AUTO,1.0,Alloy,76507.0,OTHER ASIAN,MEDIUM SUV,6057.0,7030.0,1740
0,12/9/2010,MANHEIM,2005,5.0,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,AUTO,1.0,Alloy,92692.0,AMERICAN,MEDIUM SUV,5882.0,6970.0,1630
0,5/5/2009,MANHEIM,2004,5.0,HYUNDAI,ELANTRA 2.0L I4 MPI,GLS,4D SEDAN,SILVER,AUTO,,,79538.0,OTHER ASIAN,MEDIUM,3364.0,4300.0,569
0,12/7/2010,ADESA,2007,3.0,KIA,SPECTRA,EX,4D SEDAN EX,BLACK,AUTO,,,84177.0,OTHER ASIAN,MEDIUM,5331.0,4980.0,594
0,2/25/2010,MANHEIM,2006,4.0,FORD,TAURUS,SE,4D SEDAN SE,BLACK,AUTO,,,67285.0,AMERICAN,MEDIUM,4520.0,5515.0,825
1,9/1/2010,OTHER,2004,6.0,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,GREY,AUTO,,,89047.0,AMERICAN,MEDIUM,3174.0,4000.0,1243
0,8/12/2009,MANHEIM,2003,6.0,DODGE,DURANGO 2WD V8 4.7L,Spo,4D SUV 4.7L SXT,WHITE,AUTO,1.0,Alloy,63709.0,AMERICAN,MEDIUM SUV,4413.0,6325.0,1515
0,2/11/2009,OTHER,2001,8.0,DODGE,CARAVAN FWD V6 3.3L,SE,MINIVAN 3.3L SE,WHITE,AUTO,,,77814.0,AMERICAN,VAN,1959.0,3860.0,1923
0,10/6/2010,MANHEIM,2005,5.0,DODGE,DURANGO 4WD V8,ST,4D SUV 4.7L,BLACK,AUTO,,,61740.0,AMERICAN,MEDIUM SUV,7233.0,10090.0,1411
1,9/24/2009,ADESA,2004,5.0,JEEP,GRAND CHEROKEE 2WD 6,Lar,4D WAGON,GREY,AUTO,1.0,Alloy,62170.0,AMERICAN,MEDIUM SUV,6234.0,6900.0,1508
0,10/29/2010,OTHER,2004,6.0,MERCURY,MONTEREY,Bas,4D WAGON,BLUE,AUTO,1.0,Alloy,91396.0,AMERICAN,VAN,4357.0,5735.0,1774
0,4/8/2010,MANHEIM,2007,3.0,PONTIAC,GRAND PRIX,Bas,4D SEDAN,BLACK,AUTO,1.0,Alloy,80593.0,AMERICAN,LARGE,8531.0,7805.0,2152
0,7/20/2010,MANHEIM,2007,3.0,CHEVROLET,MALIBU 4C,LS,4D SEDAN LS,WHITE,AUTO,2.0,Covers,87558.0,AMERICAN,MEDIUM,7163.0,6100.0,1113
0,11/8/2009,OTHER,2007,,CHRYSLER,PT CRUISER,Bas,4D SEDAN,WHITE,AUTO,,,55155.0,AMERICAN,MEDIUM,5468.0,5300.0,1086
0,6/9/2010,MANHEIM,2007,3.0,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2.0,Covers,63353.0,OTHER ASIAN,MEDIUM,5689.0,6150.0,533
0,7/30/2010,ADESA,2005,5.0,FORD,MUSTANG V6,Bas,2D COUPE,RED,AUTO,1.0,Alloy,71965.0,AMERICAN,SPORTS,8479.0,8725.0,803
0,2/25/2009,MANHEIM,2005,4.0,KIA,RIO 1.6L I4 MPI,Bas,4D SEDAN,BLUE,MANUAL,2.0,Covers,24919.0,OTHER ASIAN,COMPACT,2840.0,4735.0,462
0,11/18/2009,ADESA,2008,1.0,DODGE,AVENGER V6,SE,4D SEDAN,BLUE,AUTO,2.0,Covers,64846.0,AMERICAN,MEDIUM,7963.0,8200.0,1118
0,8/26/2009,MANHEIM,2008,1.0,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,2D CONVERTIBLE,BLUE,AUTO,2.0,Covers,57636.0,AMERICAN,MEDIUM,10183.0,9315.0,920
0,6/23/2009,MANHEIM,2007,2.0,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,BROWN,AUTO,2.0,Covers,53580.0,OTHER ASIAN,MEDIUM,5543.0,4945.0,505
0,8/17/2010,MANHEIM,2006,4.0,FORD,F150 PICKUP 2WD V8,STX,REG CAB 5.4L XL,GREEN,AUTO,2.0,Covers,69908.0,AMERICAN,LARGE TRUCK,7560.0,7500.0,728
0,2/4/2009,MANHEIM,2005,4.0,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,GREEN,AUTO,1.0,Alloy,76658.0,AMERICAN,VAN,6388.0,5970.0,1623
1,3/9/2010,MANHEIM,2006,4.0,HYUNDAI,SONATA V6,GLS,4D SEDAN GLS,GREY,AUTO,1.0,Alloy,71762.0,OTHER ASIAN,MEDIUM,7016.0,8415.0,803
0,7/22/2009,OTHER,2005,4.0,DODGE,STRATUS V6 2.7L V6 M,SXT,4D SEDAN,BLUE,AUTO,,,81142.0,AMERICAN,MEDIUM,3718.0,4065.0,1503
0,8/20/2010,OTHER,2004,6.0,CHEVROLET,1500 SILVERADO PICKU,Bas,REG CAB 4.3L,RED,AUTO,2.0,Covers,15655.0,AMERICAN,LARGE TRUCK,4281.0,8200.0,822
0,4/29/2009,OTHER,2006,3.0,DODGE,CARAVAN GRAND FWD V6,Bas,MINIVAN 3.3L,BLUE,AUTO,2.0,Covers,59350.0,AMERICAN,VAN,6544.0,5700.0,1251
0,2/19/2009,MANHEIM,2005,4.0,DODGE,1500 RAM PICKUP 2WD,SLT,REG CAB 4.7L,BLACK,AUTO,1.0,Alloy,37220.0,AMERICAN,LARGE TRUCK,5762.0,5865.0,642
